name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Dalton Mayberry,Jr,Rider,C,180,0.339,23.55,-1.47,0.697,0.344,0.353,0.244,0.109,0.333,0.267,0.133,0.017
Jake Farrell,Fr,Northeastern,OF,183,0.339,23.942,-1.495,0.711,0.333,0.378,0.256,0.122,0.36,0.279,0.098,0.011
Patrick Ervin,Sr,North Florida,INF,184,0.339,24.073,-1.503,0.66,0.375,0.285,0.252,0.033,0.302,0.136,0.109,0.0
Jarren Duran,Fr,Long Beach St.,INF,264,0.339,34.54,-2.156,0.702,0.356,0.346,0.272,0.074,0.315,0.121,0.114,0.004
Lee Lipinski,Jr,Rider,C,185,0.339,24.204,-1.511,0.708,0.335,0.373,0.228,0.145,0.292,0.259,0.114,0.027
Zack Thomas,So,Chicago St.,P,168,0.339,21.98,-1.372,0.671,0.369,0.302,0.259,0.043,0.283,0.077,0.125,0.0
Connor Lind,So,Northwestern,INF,232,0.338,30.143,-2.105,0.684,0.371,0.313,0.289,0.024,0.352,0.168,0.095,0.0
Joseph Runco,Sr,Fordham,INF,265,0.338,34.43,-2.405,0.72,0.332,0.388,0.278,0.11,0.314,0.125,0.075,0.008
Josh White,Fr,Army West Point,INF,191,0.338,24.816,-1.733,0.704,0.346,0.358,0.258,0.1,0.336,0.215,0.084,0.01
Joseph Stefanki,Jr,San Jose St.,C,209,0.338,27.154,-1.897,0.712,0.349,0.363,0.291,0.072,0.325,0.1,0.091,0.005
Andrew Yazdanbakhsh,Sr,UNLV,C,200,0.338,25.985,-1.815,0.686,0.355,0.331,0.254,0.077,0.293,0.15,0.12,0.01
Tyler Wyatt,Fr,Grand Canyon,INF,139,0.338,18.06,-1.261,0.689,0.353,0.336,0.239,0.097,0.3,0.187,0.151,0.0
Nick Naumann,Jr,UMBC,OF,204,0.338,26.505,-1.851,0.673,0.373,0.3,0.262,0.038,0.295,0.113,0.113,0.005
Jacob Seward,Jr,Southeastern La.,OF,275,0.338,35.73,-2.495,0.676,0.364,0.312,0.269,0.043,0.276,0.033,0.116,0.0
Cody Gilbert,Jr,Murray St.,OF,147,0.338,19.099,-1.334,0.655,0.367,0.288,0.22,0.068,0.356,0.306,0.163,0.0
Mike Volaski,Jr,Rider,INF,181,0.338,23.517,-1.642,0.703,0.343,0.36,0.28,0.08,0.354,0.193,0.055,0.0
A.J. Elkins,Sr,Florida A&M,INF,148,0.338,19.229,-1.343,0.723,0.338,0.385,0.292,0.093,0.327,0.128,0.074,0.007
Chris Hipchen,Sr,Chicago St.,OF,150,0.338,19.489,-1.361,0.718,0.333,0.385,0.262,0.123,0.317,0.207,0.087,0.013
Hunter Hanks,Jr,Lipscomb,INF,198,0.338,25.725,-1.797,0.758,0.323,0.435,0.262,0.173,0.32,0.217,0.086,0.025
Brenden Farney,Sr,California,DH,169,0.338,21.957,-1.534,0.728,0.325,0.403,0.262,0.141,0.299,0.178,0.077,0.024
Vince Mori,Jr,UC San Diego,INF,159,0.338,20.658,-1.443,0.667,0.365,0.302,0.23,0.072,0.292,0.189,0.151,0.006
Ross Adolph,Fr,Toledo,OF,193,0.338,25.076,-1.751,0.68,0.363,0.317,0.268,0.049,0.358,0.218,0.114,0.0
Kirk Morgan,Jr,East Carolina,INF,132,0.338,17.15,-1.198,0.698,0.356,0.342,0.299,0.043,0.34,0.106,0.061,0.0
Jordan Folgers,Fr,Siena,INF,176,0.338,22.867,-1.597,0.721,0.33,0.391,0.263,0.128,0.351,0.244,0.091,0.011
Drew Kitson,Jr,Longwood,OF,238,0.338,30.922,-2.16,0.681,0.349,0.332,0.214,0.118,0.295,0.261,0.122,0.013
Matt Martinez,Sr,Central Conn. St.,OF,186,0.338,24.166,-1.688,0.714,0.355,0.359,0.282,0.077,0.354,0.215,0.075,0.011
Caleb Longley,Jr,ETSU,INF,100,0.338,12.993,-0.907,0.722,0.32,0.402,0.23,0.172,0.31,0.28,0.06,0.02
Logan Busch,So,North Dakota St.,OF,154,0.338,20.009,-1.397,0.705,0.351,0.354,0.268,0.086,0.347,0.214,0.097,0.006
Drew Butler,Jr,Campbell,INF,179,0.338,23.257,-1.624,0.69,0.363,0.327,0.301,0.026,0.356,0.156,0.045,0.0
Nate Eikhoff,Fr,Virginia,INF,113,0.338,14.682,-1.025,0.751,0.31,0.441,0.284,0.157,0.322,0.133,0.044,0.009
Ryan Rippee,Sr,Southeast Mo. St.,INF,162,0.337,20.901,-1.617,0.74,0.315,0.425,0.267,0.158,0.34,0.259,0.074,0.025
James Clements,Sr,Georgia St.,OF,161,0.337,20.772,-1.607,0.725,0.348,0.377,0.283,0.094,0.308,0.106,0.075,0.012
Tyler Straub,Sr,UTSA,INF,219,0.337,28.255,-2.186,0.717,0.347,0.37,0.286,0.084,0.301,0.087,0.073,0.009
Sam Tolleson,Sr,UCF,INF,177,0.337,22.836,-1.767,0.702,0.345,0.357,0.24,0.117,0.297,0.22,0.096,0.023
Brenden Geary,Jr,Maine,INF,202,0.337,26.062,-2.016,0.702,0.347,0.355,0.26,0.095,0.302,0.149,0.109,0.01
Chris Gaetano,Jr,Monmouth,OF,235,0.337,30.319,-2.346,0.715,0.349,0.366,0.268,0.098,0.339,0.213,0.068,0.004
Conner Leonard,So,Appalachian St.,INF,184,0.337,23.739,-1.837,0.684,0.37,0.314,0.244,0.07,0.319,0.228,0.13,0.011
Chase Rader,Sr,Wichita St.,INF,146,0.337,18.837,-1.457,0.715,0.336,0.379,0.258,0.121,0.303,0.164,0.068,0.014
Mitch Guilmette,So,Central Conn. St.,OF,116,0.337,14.966,-1.158,0.718,0.345,0.373,0.265,0.108,0.292,0.112,0.095,0.009
Ryan Tinkham,Sr,Wichita St.,INF,180,0.337,23.223,-1.797,0.713,0.333,0.38,0.233,0.147,0.267,0.194,0.117,0.022
Tyler Plantier,So,UC San Diego,INF,187,0.337,24.126,-1.867,0.719,0.332,0.387,0.264,0.123,0.282,0.123,0.091,0.016
Brandon Mallder,Jr,Northern Ill.,OF,185,0.337,23.868,-1.847,0.678,0.357,0.321,0.25,0.071,0.291,0.13,0.135,0.0
Travis Blue,Jr,Navy,INF,274,0.337,35.351,-2.735,0.712,0.336,0.376,0.261,0.115,0.311,0.161,0.106,0.004
Michael Pfenninger,So,Manhattan,INF,207,0.337,26.707,-2.066,0.716,0.329,0.387,0.283,0.104,0.358,0.198,0.063,0.0
Zach Schritenthal,Jr,Memphis,INF,281,0.337,36.254,-2.805,0.713,0.335,0.378,0.261,0.117,0.292,0.11,0.071,0.004
Daniel Lockhert,Sr,North Dakota,INF,168,0.337,21.675,-1.677,0.687,0.375,0.312,0.243,0.069,0.306,0.19,0.131,0.006
Hunter Anderson,So,Southern Ill.,INF,114,0.337,14.708,-1.138,0.741,0.298,0.443,0.245,0.198,0.293,0.237,0.061,0.035
Mitch Bigras,So,Boston College,INF,133,0.337,17.159,-1.328,0.683,0.353,0.33,0.261,0.069,0.358,0.256,0.098,0.008
Chris Berry,Fr,North Florida,OF,171,0.337,22.062,-1.707,0.687,0.363,0.324,0.245,0.079,0.268,0.082,0.152,0.0
Carlton Peppers,So,Alabama A&M,OF,156,0.337,20.127,-1.557,0.711,0.34,0.371,0.265,0.106,0.333,0.192,0.09,0.006
John Cresto,Fr,Santa Clara,INF,192,0.337,24.771,-1.917,0.737,0.307,0.43,0.263,0.167,0.333,0.266,0.047,0.031
Kyle Weston,Sr,James Madison,INF,213,0.337,27.481,-2.126,0.717,0.333,0.384,0.284,0.1,0.356,0.197,0.075,0.005
Duke Stunkel,So,South Fla.,OF,228,0.337,29.416,-2.276,0.7,0.355,0.345,0.26,0.085,0.314,0.184,0.083,0.009
Matt Greskoff,Sr,Penn,OF,121,0.337,15.611,-1.208,0.742,0.331,0.411,0.224,0.187,0.257,0.231,0.107,0.041
Ben Hart,Jr,Oakland,INF,172,0.337,22.191,-1.717,0.702,0.355,0.347,0.3,0.047,0.341,0.134,0.058,0.006
Jake Bakamus,Jr,Arkansas St.,INF,193,0.337,24.901,-1.926,0.644,0.373,0.271,0.201,0.07,0.252,0.187,0.114,0.01
Trey Bridis,So,Youngstown St.,OF,131,0.336,16.783,-1.426,0.68,0.359,0.321,0.257,0.064,0.386,0.298,0.145,0.008
Johnny Malatesta,So,NJIT,INF,181,0.336,23.188,-1.971,0.688,0.359,0.329,0.267,0.062,0.336,0.171,0.144,0.0
Adalberto Carrillo,So,Southern California,INF,216,0.336,27.672,-2.352,0.741,0.324,0.417,0.246,0.171,0.254,0.139,0.097,0.032
Taylor Sanders,Sr,North Dakota St.,C,165,0.336,21.138,-1.797,0.703,0.358,0.345,0.29,0.055,0.328,0.133,0.048,0.006
John O'Dwyer,Fr,Coppin St.,C,128,0.336,16.398,-1.394,0.695,0.344,0.351,0.261,0.09,0.354,0.258,0.102,0.008
Robie Rojas,Jr,Sam Houston St.,C,220,0.336,28.184,-2.396,0.741,0.318,0.423,0.286,0.137,0.305,0.086,0.023,0.014
Tucker Pennell,Sr,Arkansas,C,154,0.336,19.729,-1.677,0.713,0.331,0.382,0.265,0.117,0.321,0.182,0.078,0.013
Eric Jones,Fr,Davidson,C,106,0.336,13.58,-1.154,0.732,0.33,0.402,0.309,0.093,0.35,0.16,0.047,0.019
Cody Grosse,Fr,Chicago St.,INF,218,0.336,27.928,-2.374,0.651,0.362,0.289,0.214,0.075,0.253,0.128,0.174,0.0
Georgie Salem,Sr,Alabama,OF,224,0.336,28.697,-2.439,0.716,0.335,0.381,0.254,0.127,0.285,0.152,0.098,0.022
Gage Canning,Fr,Arizona St.,OF,217,0.336,27.8,-2.363,0.724,0.318,0.406,0.269,0.137,0.385,0.304,0.06,0.014
Kyle Lewis,Jr,Arizona,INF,113,0.336,14.477,-1.23,0.664,0.372,0.292,0.258,0.034,0.303,0.124,0.142,0.0
Austin Dennis,Fr,Middle Tenn.,INF,245,0.336,31.387,-2.668,0.712,0.339,0.373,0.29,0.083,0.321,0.098,0.057,0.004
Barrett Charpia,Jr,The Citadel,OF,115,0.335,14.628,-1.357,0.757,0.296,0.461,0.245,0.216,0.364,0.374,0.043,0.043
Kevin Morgan,Jr,Cal Poly,OF,133,0.335,16.918,-1.569,0.699,0.338,0.361,0.269,0.092,0.306,0.143,0.098,0.015
Tanner Kirk,Sr,Wichita St.,INF,168,0.335,21.37,-1.982,0.696,0.339,0.357,0.245,0.112,0.296,0.196,0.119,0.018
Kert Woods,Sr,Santa Clara,OF,188,0.335,23.914,-2.218,0.694,0.346,0.348,0.267,0.081,0.333,0.191,0.112,0.0
Alec Skender,Jr,SIUE,INF,141,0.335,17.936,-1.663,0.673,0.362,0.311,0.279,0.032,0.321,0.121,0.121,0.0
James Locklear,Sr,Rider,OF,201,0.335,25.568,-2.371,0.706,0.333,0.373,0.281,0.092,0.338,0.174,0.06,0.01
Daniel Gardner,Jr,San Diego,OF,222,0.335,28.239,-2.619,0.721,0.333,0.388,0.296,0.092,0.317,0.086,0.059,0.005
Connor Foreman,Sr,Rhode Island,INF,125,0.335,15.9,-1.475,0.7,0.344,0.356,0.248,0.108,0.291,0.184,0.096,0.016
Dyllin Mucha,Jr,Southern Ill.,OF,182,0.335,23.151,-2.147,0.663,0.368,0.295,0.276,0.019,0.321,0.126,0.11,0.0
Cody Howard,Jr,UNLV,OF,182,0.335,23.151,-2.147,0.69,0.346,0.344,0.276,0.068,0.381,0.253,0.077,0.0
Kevin Sullivan,So,Middle Tenn.,INF,118,0.335,15.01,-1.392,0.645,0.364,0.281,0.219,0.062,0.375,0.339,0.161,0.0
Colton Konvicka,Sr,Longwood,OF,121,0.335,15.392,-1.427,0.721,0.331,0.39,0.276,0.114,0.308,0.116,0.091,0.008
Austin Leeney,Sr,Elon,C,179,0.335,22.769,-2.112,0.652,0.374,0.278,0.233,0.045,0.316,0.218,0.156,0.0
Kevin Macias,Jr,Prairie View,INF,170,0.335,21.625,-2.005,0.666,0.365,0.301,0.241,0.06,0.274,0.094,0.153,0.0
Ryan Nelson,Sr,Quinnipiac,P,110,0.335,13.992,-1.298,0.705,0.336,0.369,0.291,0.078,0.362,0.2,0.055,0.009
Joseph Koerper,Sr,New Mexico St.,INF,183,0.335,23.278,-2.159,0.721,0.333,0.388,0.273,0.115,0.341,0.202,0.066,0.011
Christian Triplett,Sr,N.C. Central,INF,184,0.334,23.238,-2.338,0.702,0.326,0.376,0.217,0.159,0.301,0.321,0.092,0.033
Quinn Brodey,So,Stanford,P,235,0.334,29.68,-2.985,0.751,0.306,0.445,0.28,0.165,0.284,0.119,0.038,0.03
Logan Heiser,So,UCF,C,143,0.334,18.06,-1.817,0.704,0.329,0.375,0.225,0.15,0.261,0.203,0.098,0.028
Jeffrey Houghtby,Fr,San Diego,INF,214,0.334,27.027,-2.719,0.672,0.36,0.312,0.261,0.051,0.311,0.145,0.136,0.0
Cole Billingsley,Jr,South Alabama,OF,296,0.334,37.384,-3.76,0.72,0.341,0.379,0.297,0.082,0.338,0.139,0.081,0.003
Regan Kaufman,Jr,Northwestern St.,INF,104,0.334,13.135,-1.321,0.671,0.356,0.315,0.272,0.043,0.347,0.192,0.106,0.0
Troy Kuhn,Sr,Ohio St.,INF,248,0.334,31.321,-3.151,0.699,0.335,0.364,0.258,0.106,0.316,0.177,0.077,0.004
Sergio Robles,Fr,CSU Bakersfield,OF,117,0.334,14.777,-1.486,0.655,0.359,0.296,0.235,0.061,0.348,0.274,0.145,0.0
Cornelious Woods,Jr,Alabama A&M,INF,138,0.334,17.429,-1.753,0.719,0.312,0.407,0.228,0.179,0.338,0.362,0.065,0.036
Trey Rodriguez,Sr,UIW,INF,108,0.334,13.64,-1.372,0.701,0.333,0.368,0.263,0.105,0.342,0.204,0.083,0.0
Andrew Turner,So,LIU,INF,141,0.334,17.808,-1.791,0.71,0.326,0.384,0.256,0.128,0.33,0.234,0.071,0.014
Marshall Boggs,Jr,Louisiana Tech,INF,145,0.334,18.313,-1.842,0.7,0.324,0.376,0.224,0.152,0.271,0.186,0.117,0.014
Jesse Wilkening,Fr,Nebraska,C,126,0.334,15.913,-1.601,0.682,0.349,0.333,0.27,0.063,0.341,0.198,0.087,0.008
Grant Fennell,So,Nevada,INF,128,0.334,16.166,-1.626,0.693,0.336,0.357,0.25,0.107,0.293,0.148,0.086,0.008
Jesse Uttendorfer,So,NJIT,OF,237,0.334,29.932,-3.011,0.721,0.321,0.4,0.274,0.126,0.35,0.228,0.068,0.013
Joel Brophy,Jr,Niagara,C,185,0.334,23.365,-2.35,0.681,0.341,0.34,0.207,0.133,0.262,0.222,0.13,0.016
Demetrius Jennings,Sr,Wofford,INF,175,0.334,22.102,-2.223,0.685,0.354,0.331,0.261,0.07,0.343,0.223,0.12,0.006
Alan Trejo,So,San Diego St.,INF,267,0.334,33.721,-3.392,0.705,0.352,0.353,0.302,0.051,0.337,0.124,0.067,0.007
Jeffrey Morgan,Fr,Seattle U,OF,218,0.334,27.532,-2.77,0.697,0.344,0.353,0.266,0.087,0.375,0.252,0.083,0.005
Austin Baker,Sr,Arkansas St.,OF,146,0.334,18.439,-1.855,0.718,0.342,0.376,0.248,0.128,0.275,0.11,0.089,0.007
Justin Jones,So,Georgia St.,INF,224,0.334,28.29,-2.846,0.697,0.353,0.344,0.29,0.054,0.327,0.107,0.08,0.0
Hunter Owens,Jr,Little Rock,OF,244,0.334,30.816,-3.1,0.677,0.352,0.325,0.251,0.074,0.345,0.238,0.123,0.004
Joe Purritano,Sr,Dartmouth,INF,125,0.334,15.787,-1.588,0.709,0.32,0.389,0.248,0.141,0.301,0.216,0.08,0.024
Jonathan Munoz,Sr,UC Irvine,INF,150,0.334,18.944,-1.906,0.697,0.353,0.344,0.266,0.078,0.324,0.18,0.107,0.007
Shannon Baker,So,Purdue Fort Wayne,INF,222,0.334,28.038,-2.82,0.64,0.369,0.271,0.22,0.051,0.271,0.167,0.176,0.005
Max Mcdougald,So,Wofford,INF,246,0.333,30.846,-3.348,0.692,0.35,0.342,0.279,0.063,0.319,0.13,0.093,0.004
Josh George,So,Cal Poly,OF,194,0.333,24.325,-2.641,0.704,0.345,0.359,0.306,0.053,0.342,0.113,0.062,0.0
Jalen Washington,Jr,Ohio St.,INF,260,0.333,32.601,-3.539,0.693,0.35,0.343,0.249,0.094,0.299,0.188,0.1,0.012
Logan Hoggarth,Sr,Boston College,INF,185,0.333,23.197,-2.518,0.686,0.351,0.335,0.28,0.055,0.314,0.13,0.097,0.011
Kyle Gray,Fr,West Virginia,INF,209,0.333,26.206,-2.845,0.688,0.349,0.339,0.27,0.069,0.346,0.196,0.115,0.0
Tyler Asbill,Sr,Winthrop,INF,262,0.333,32.852,-3.566,0.693,0.347,0.346,0.295,0.051,0.332,0.111,0.073,0.0
Tyler Gnesda,Jr,UConn,DH,225,0.333,28.212,-3.063,0.679,0.347,0.332,0.255,0.077,0.297,0.156,0.12,0.013
Derek Smith,Jr,UNC Asheville,INF,168,0.333,21.065,-2.287,0.673,0.351,0.322,0.252,0.07,0.34,0.232,0.107,0.006
Jack Schaaf,So,FIU,OF,233,0.333,29.215,-3.172,0.727,0.335,0.392,0.275,0.117,0.356,0.236,0.064,0.013
A.J. Vanmeetren,Sr,UNLV,OF,196,0.333,24.576,-2.668,0.677,0.352,0.325,0.272,0.053,0.348,0.189,0.097,0.0
Asher Lee-Tyson,So,Princeton,INF,146,0.333,18.307,-1.987,0.68,0.349,0.331,0.268,0.063,0.291,0.075,0.103,0.0
Jack Kalina,Fr,Omaha,INF,143,0.333,17.931,-1.946,0.7,0.343,0.357,0.295,0.062,0.36,0.196,0.056,0.014
Kyle Marinconz,Fr,Cal Poly,INF,255,0.333,31.974,-3.471,0.697,0.341,0.356,0.284,0.072,0.327,0.125,0.078,0.0
Kyle Colletta,Jr,Northern Ky.,INF,174,0.333,21.818,-2.368,0.673,0.356,0.317,0.269,0.048,0.312,0.115,0.063,0.0
Michael Smith,So,George Mason,INF,244,0.333,30.595,-3.321,0.664,0.357,0.307,0.241,0.066,0.31,0.184,0.131,0.0
Sam Sustersic,Fr,Dayton,OF,103,0.333,12.915,-1.402,0.705,0.32,0.385,0.231,0.154,0.346,0.35,0.087,0.029
Jeremy Howell,Jr,Kennesaw St.,INF,239,0.333,29.968,-3.253,0.7,0.343,0.357,0.285,0.072,0.305,0.088,0.084,0.008
Ryan Stekl,So,Canisius,INF,247,0.333,30.971,-3.362,0.703,0.336,0.367,0.256,0.111,0.32,0.198,0.089,0.004
Braxton Morris,So,Morehead St.,INF,191,0.332,23.776,-2.773,0.712,0.33,0.382,0.248,0.134,0.286,0.188,0.079,0.026
Matt Mclaughlin,So,Kansas,INF,260,0.332,32.365,-3.775,0.666,0.362,0.304,0.256,0.048,0.283,0.115,0.115,0.008
Stephen Kerr,Jr,Fla. Atlantic,INF,285,0.332,35.477,-4.138,0.705,0.337,0.368,0.252,0.116,0.267,0.105,0.098,0.018
Ryan Fineman,Fr,Indiana,C,221,0.332,27.51,-3.209,0.702,0.344,0.358,0.268,0.09,0.291,0.122,0.086,0.014
Will Nance,Jr,Elon,OF,139,0.332,17.303,-2.018,0.689,0.338,0.351,0.237,0.114,0.321,0.259,0.094,0.014
Ryan Tassone,Fr,George Mason,INF,141,0.332,17.552,-2.047,0.689,0.348,0.341,0.262,0.079,0.32,0.177,0.092,0.007
Sanford Hunt,Jr,Chicago St.,INF,171,0.332,21.286,-2.483,0.702,0.322,0.38,0.266,0.114,0.333,0.199,0.058,0.006
Kyle Holbrook,So,Dartmouth,OF,116,0.332,14.44,-1.684,0.723,0.319,0.404,0.279,0.125,0.314,0.147,0.052,0.017
Thad Johnson,Sr,St. Bonaventure,OF,216,0.332,26.888,-3.136,0.695,0.338,0.357,0.265,0.092,0.276,0.079,0.074,0.009
Mackey Price,Sr,Lehigh,INF,199,0.332,24.772,-2.889,0.694,0.342,0.352,0.255,0.097,0.282,0.121,0.08,0.01
Cletis Avery,Jr,Presbyterian,INF,244,0.332,30.373,-3.543,0.73,0.311,0.419,0.267,0.152,0.308,0.172,0.049,0.02
Andy Lack,Sr,Southeast Mo. St.,INF,141,0.332,17.552,-2.047,0.681,0.348,0.333,0.268,0.065,0.363,0.227,0.113,0.0
Alex Perry,So,Sacred Heart,INF,163,0.332,20.29,-2.367,0.709,0.337,0.372,0.277,0.095,0.336,0.196,0.08,0.012
Hunter Seales,Jr,Tarleton St.,OF,143,0.332,17.801,-2.076,0.701,0.329,0.372,0.24,0.132,0.289,0.203,0.105,0.021
Taylor Martin,Sr,Southern Ill.,C,102,0.332,12.697,-1.481,0.716,0.314,0.402,0.25,0.152,0.323,0.265,0.049,0.029
Sam Foy,Sr,Davidson,INF,240,0.332,29.875,-3.485,0.73,0.333,0.397,0.278,0.119,0.3,0.129,0.071,0.017
Jonathan Gonzalez,Jr,Radford,C,151,0.331,18.66,-2.329,0.7,0.344,0.356,0.281,0.075,0.339,0.185,0.073,0.007
Brian Sharp,Fr,Missouri,INF,151,0.331,18.66,-2.329,0.639,0.371,0.268,0.252,0.016,0.416,0.331,0.159,0.0
Caleb Parry,Jr,Pittsburgh,C,158,0.331,19.525,-2.437,0.711,0.335,0.376,0.277,0.099,0.316,0.139,0.082,0.013
Lance Miles,Jr,Sam Houston St.,INF,234,0.331,28.916,-3.61,0.712,0.342,0.37,0.308,0.062,0.333,0.085,0.056,0.004
Junior Snow,Fr,Campbell,INF,144,0.331,17.795,-2.221,0.664,0.361,0.303,0.279,0.024,0.324,0.118,0.083,0.0
Trevor Lines,So,Bellarmine,INF,162,0.331,20.019,-2.499,0.652,0.364,0.288,0.24,0.048,0.268,0.086,0.142,0.0
Chase Lambert,So,Pepperdine,INF,211,0.331,26.074,-3.255,0.698,0.336,0.362,0.286,0.076,0.325,0.128,0.052,0.005
Brett Bond,So,Missouri,C,216,0.331,26.692,-3.332,0.698,0.329,0.369,0.219,0.15,0.254,0.218,0.111,0.032
Cam Alldred,Fr,Cincinnati,P,103,0.331,12.728,-1.589,0.646,0.359,0.287,0.241,0.046,0.35,0.262,0.155,0.0
Cameron Dishon,Sr,Ole Miss,OF,137,0.331,16.93,-2.113,0.706,0.328,0.378,0.225,0.153,0.262,0.212,0.139,0.029
Fred Smith,Jr,CSUN,INF,258,0.331,31.882,-3.98,0.709,0.341,0.368,0.314,0.054,0.335,0.085,0.031,0.004
Nick Unes,Sr,Milwaukee,INF,246,0.331,30.399,-3.795,0.701,0.321,0.38,0.23,0.15,0.257,0.154,0.118,0.02
Jaron Robinson,Fr,Murray St.,INF,184,0.331,22.738,-2.838,0.673,0.348,0.325,0.255,0.07,0.312,0.179,0.12,0.005
Cameron Simmons,Fr,Virginia,OF,178,0.331,21.996,-2.746,0.725,0.309,0.416,0.261,0.155,0.342,0.264,0.045,0.022
Clay Casey,So,Houston,OF,123,0.331,15.2,-1.897,0.72,0.309,0.411,0.224,0.187,0.288,0.309,0.106,0.041
Adam Tricarico,So,Canisius,OF,189,0.331,23.355,-2.916,0.678,0.349,0.329,0.243,0.086,0.34,0.27,0.132,0.016
Chance Gusbeth,Sr,CSU Bakersfield,OF,177,0.331,21.873,-2.73,0.74,0.305,0.435,0.26,0.175,0.295,0.192,0.073,0.023
Cameron Onderko,Sr,Delaware St.,INF,174,0.331,21.502,-2.684,0.639,0.368,0.271,0.226,0.045,0.275,0.149,0.167,0.0
Aaron Dodson,Jr,Baylor,C,200,0.331,24.715,-3.085,0.716,0.34,0.376,0.258,0.118,0.336,0.255,0.08,0.02
Trevor Davis,Jr,Troy,OF,257,0.331,31.758,-3.965,0.702,0.335,0.367,0.267,0.1,0.314,0.183,0.082,0.016
Matthew Kanfer,Fr,Pepperdine,OF,215,0.331,26.568,-3.317,0.697,0.335,0.362,0.291,0.071,0.344,0.167,0.051,0.009
Kevin Collard,Fr,San Diego,OF,171,0.331,21.131,-2.638,0.757,0.269,0.488,0.253,0.235,0.273,0.216,0.023,0.053
Matt Eppers,Jr,Ball St.,OF,241,0.331,29.781,-3.718,0.705,0.328,0.377,0.26,0.117,0.319,0.187,0.1,0.004
Zach Baker,Jr,Little Rock,INF,227,0.331,28.051,-3.502,0.69,0.344,0.346,0.254,0.092,0.299,0.141,0.115,0.004
Drew Arciuolo,So,Fairfield,OF,270,0.331,33.365,-4.165,0.689,0.348,0.341,0.271,0.07,0.318,0.144,0.104,0.004
Sean O'Neill,Sr,Merrimack,INF,213,0.33,26.128,-3.479,0.696,0.324,0.372,0.235,0.137,0.253,0.117,0.085,0.014
Adam Wyse,Jr,Campbell,INF,184,0.33,22.571,-3.005,0.647,0.37,0.277,0.248,0.029,0.318,0.168,0.152,0.0
Dean Nevarez,Fr,San Diego St.,C,107,0.33,13.125,-1.748,0.706,0.327,0.379,0.232,0.147,0.27,0.187,0.093,0.019
Tony Ortiz,Fr,Arkansas St.,INF,164,0.33,20.117,-2.679,0.671,0.348,0.323,0.231,0.092,0.296,0.201,0.134,0.006
Josh Adams,So,UC Santa Barbara,OF,169,0.33,20.731,-2.76,0.705,0.337,0.368,0.229,0.139,0.271,0.213,0.107,0.024
Travis Mistretta,Sr,Iona,OF,212,0.33,26.005,-3.463,0.695,0.335,0.36,0.275,0.085,0.331,0.193,0.071,0.019
Preston Grand Pre,So,California,INF,200,0.33,24.533,-3.267,0.699,0.335,0.364,0.29,0.074,0.362,0.175,0.045,0.0
Ben Deluzio,Jr,Florida St.,INF,240,0.33,29.44,-3.92,0.675,0.342,0.333,0.237,0.096,0.28,0.154,0.108,0.004
Corey Fehribach,Jr,FGCU,INF,156,0.33,19.136,-2.548,0.692,0.333,0.359,0.244,0.115,0.28,0.154,0.096,0.013
Ryan Budnick,Sr,Santa Clara,INF,119,0.33,14.597,-1.944,0.712,0.328,0.384,0.263,0.121,0.347,0.235,0.084,0.008
Chandler Avant,So,Alabama,INF,147,0.33,18.032,-2.401,0.719,0.313,0.406,0.278,0.128,0.306,0.095,0.048,0.0
Connor Kaiser,Fr,Vanderbilt,INF,144,0.33,17.664,-2.352,0.665,0.354,0.311,0.261,0.05,0.313,0.153,0.097,0.0
Frank Sanacore,Jr,New York Tech,OF,157,0.33,19.259,-2.564,0.677,0.344,0.333,0.258,0.075,0.318,0.166,0.102,0.0
Ryan Spaulding,Sr,Ball St.,INF,238,0.33,29.195,-3.887,0.67,0.345,0.325,0.232,0.093,0.249,0.071,0.139,0.0
Justin Perales,Sr,A&M-Corpus Christi,INF,113,0.33,13.861,-1.846,0.691,0.327,0.364,0.253,0.111,0.333,0.23,0.062,0.009
Ako Thomas,Fr,Michigan,INF,197,0.33,24.165,-3.218,0.656,0.365,0.291,0.258,0.033,0.3,0.117,0.152,0.0
Ryan Olmo,Sr,Rhode Island,OF,225,0.33,27.6,-3.675,0.71,0.333,0.377,0.275,0.102,0.305,0.133,0.04,0.013
Kyle Wrighte,Fr,William & Mary,INF,272,0.33,33.365,-4.443,0.672,0.353,0.319,0.259,0.06,0.317,0.165,0.103,0.004
Dustin Shirley,So,Dartmouth,INF,176,0.33,21.589,-2.875,0.729,0.307,0.422,0.301,0.121,0.347,0.136,0.023,0.0
Joel Rosario,Fr,Texas Southern,INF,176,0.33,21.589,-2.875,0.665,0.352,0.313,0.252,0.061,0.3,0.165,0.125,0.006
Troy Dixon,Jr,St. John's (NY),C,203,0.33,24.901,-3.316,0.687,0.34,0.347,0.259,0.088,0.272,0.079,0.089,0.005
Tito Montgomery,Jr,Northern Ky.,OF,148,0.329,18.02,-2.552,0.67,0.351,0.319,0.25,0.069,0.337,0.223,0.149,0.0
Tyler Dietrich,Fr,South Fla.,C,111,0.329,13.515,-1.914,0.679,0.342,0.337,0.287,0.05,0.345,0.162,0.063,0.0
