name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Jack Dunn,So,Northwestern,INF,254,0.294,23.064,-13.258,0.587,0.323,0.264,0.231,0.033,0.274,0.134,0.094,0.0
Sonny Ulliana,Fr,Rhode Island,C,108,0.294,9.807,-5.637,0.637,0.287,0.35,0.25,0.1,0.303,0.213,0.056,0.019
Tucker Rohde,Fr,North Dakota St.,INF,165,0.294,14.982,-8.613,0.599,0.315,0.284,0.25,0.034,0.314,0.194,0.073,0.0
Logan Starnes,Sr,Eastern Ky.,C,192,0.294,17.434,-10.022,0.615,0.297,0.318,0.225,0.093,0.294,0.234,0.062,0.01
Elliott Cary,So,Oregon St.,OF,104,0.294,9.443,-5.429,0.608,0.308,0.3,0.233,0.067,0.318,0.24,0.096,0.0
Brooks Urich,Jr,Miami (OH),OF,167,0.294,15.164,-8.717,0.581,0.329,0.252,0.23,0.022,0.287,0.168,0.114,0.0
Lukas Hermanson,Sr,A&M-Corpus Christi,C,129,0.293,11.595,-6.852,0.66,0.287,0.373,0.264,0.109,0.287,0.132,0.062,0.016
Donovan May,Sr,Villanova,OF,213,0.293,19.146,-11.313,0.595,0.315,0.28,0.243,0.037,0.275,0.103,0.075,0.0
Ethan Valdez,So,Nicholls St.,INF,220,0.293,19.775,-11.685,0.646,0.286,0.36,0.243,0.117,0.249,0.1,0.055,0.018
Kory Shumate,Sr,Elon,INF,119,0.293,10.696,-6.321,0.621,0.294,0.327,0.221,0.106,0.25,0.176,0.084,0.025
Milo Beam,Fr,Purdue,OF,101,0.293,9.079,-5.364,0.557,0.337,0.22,0.207,0.013,0.347,0.327,0.149,0.0
Cameron Briggs,So,UC Davis,INF,100,0.293,8.989,-5.311,0.625,0.31,0.315,0.281,0.034,0.338,0.16,0.06,0.0
Mark Skonieczny,Jr,Illinois,C,101,0.293,9.079,-5.364,0.636,0.277,0.359,0.228,0.131,0.279,0.228,0.05,0.02
Manny Rodriguez,Jr,Cincinnati,INF,140,0.292,12.456,-7.564,0.624,0.293,0.331,0.242,0.089,0.279,0.157,0.043,0.007
Aaron Hill,Sr,UConn,INF,111,0.292,9.876,-5.997,0.557,0.324,0.233,0.174,0.059,0.231,0.198,0.135,0.0
Cole Daily,So,Notre Dame,INF,226,0.292,20.107,-12.211,0.604,0.31,0.294,0.244,0.05,0.314,0.208,0.088,0.0
Connor Echols,So,Dayton,INF,203,0.292,18.061,-10.968,0.653,0.281,0.372,0.261,0.111,0.295,0.158,0.049,0.015
Drake Harris,Fr,USC Upstate,INF,191,0.292,16.993,-10.32,0.611,0.309,0.302,0.237,0.065,0.328,0.246,0.079,0.0
Cole Thibodeau,Fr,Omaha,P,186,0.292,16.549,-10.049,0.609,0.323,0.286,0.273,0.013,0.362,0.204,0.086,0.0
Yeager Taylor,So,UC Riverside,INF,155,0.291,13.649,-8.516,0.607,0.297,0.31,0.239,0.071,0.34,0.277,0.071,0.0
Cris Castillo,Jr,UTRGV,OF,128,0.291,11.271,-7.033,0.606,0.312,0.294,0.257,0.037,0.292,0.133,0.094,0.0
Kelsey Richard,Jr,Northwestern St.,C,133,0.291,11.711,-7.308,0.575,0.316,0.259,0.185,0.074,0.29,0.353,0.15,0.015
Dalon Farkas,So,Abilene Christian,INF,235,0.291,20.693,-12.912,0.635,0.272,0.363,0.248,0.115,0.298,0.183,0.034,0.009
James Davison,Jr,Miami (FL),OF,207,0.291,18.227,-11.374,0.588,0.319,0.269,0.234,0.035,0.331,0.237,0.087,0.0
Ivan Garcia,Fr,Mississippi Val.,INF,123,0.291,10.831,-6.758,0.614,0.293,0.321,0.232,0.089,0.282,0.211,0.065,0.016
Danny Palmiscno,Sr,North Dakota St.,C,183,0.291,16.114,-10.055,0.573,0.328,0.245,0.224,0.021,0.268,0.142,0.098,0.0
Nick Kondo,Fr,Albany (NY),INF,132,0.291,11.623,-7.253,0.573,0.318,0.255,0.2,0.055,0.269,0.235,0.114,0.008
Joey Thomas,Jr,Cincinnati,C,204,0.291,17.963,-11.209,0.625,0.299,0.326,0.258,0.068,0.326,0.216,0.064,0.0
Eduardo Estrada,So,Minnesota,OF,110,0.291,9.686,-6.044,0.592,0.3,0.292,0.198,0.094,0.215,0.136,0.118,0.018
Preston Moebius,Fr,Pacific,INF,102,0.291,8.982,-5.604,0.582,0.324,0.258,0.258,0.0,0.324,0.186,0.069,0.0
Jordan Martin,Sr,UMES,INF,211,0.291,18.58,-11.593,0.601,0.318,0.283,0.266,0.017,0.316,0.137,0.057,0.0
Cole Zabowski,Fr,Ole Miss,INF,103,0.29,8.975,-5.754,0.594,0.311,0.283,0.239,0.044,0.318,0.252,0.097,0.01
Rob Dadona,Jr,Seton Hall,INF,119,0.29,10.37,-6.647,0.614,0.294,0.32,0.223,0.097,0.296,0.252,0.084,0.017
Cam Locklear,Fr,Liberty,INF,221,0.29,19.258,-12.345,0.614,0.299,0.315,0.215,0.1,0.275,0.217,0.09,0.014
Jordan Romero,Sr,LSU,C,106,0.29,9.237,-5.921,0.594,0.302,0.292,0.229,0.063,0.273,0.17,0.057,0.009
Alex Jackson,Fr,Wichita St.,INF,194,0.29,16.905,-10.837,0.612,0.294,0.318,0.251,0.067,0.317,0.196,0.057,0.0
Jared Urban,Fr,Mount St. Mary's,OF,208,0.29,18.125,-11.619,0.614,0.288,0.326,0.23,0.096,0.281,0.202,0.062,0.01
Adam Sasser,So,Georgia,INF,157,0.29,13.681,-8.77,0.62,0.312,0.308,0.245,0.063,0.34,0.293,0.076,0.013
Joe Aeilts,Fr,Illinois St.,INF,184,0.29,16.034,-10.278,0.604,0.293,0.311,0.226,0.085,0.303,0.234,0.071,0.0
Matthew Trehub,Fr,William & Mary,C,135,0.29,11.764,-7.541,0.621,0.296,0.325,0.237,0.088,0.321,0.267,0.067,0.015
Nicholas Mccormick,So,Eastern Ill.,INF,106,0.289,9.14,-6.018,0.584,0.311,0.273,0.216,0.057,0.295,0.255,0.066,0.009
Josh George,Jr,Cal Poly,OF,221,0.289,19.055,-12.548,0.602,0.303,0.299,0.249,0.05,0.292,0.145,0.068,0.0
Eric Santiago,Fr,Cincinnati,INF,191,0.289,16.469,-10.844,0.609,0.304,0.305,0.234,0.071,0.279,0.157,0.079,0.005
Devin Kopas,Sr,Portland,C,111,0.289,9.571,-6.302,0.608,0.288,0.32,0.206,0.114,0.286,0.297,0.054,0.018
Chase Murray,Fr,Georgia Tech,OF,185,0.289,15.951,-10.504,0.645,0.281,0.364,0.267,0.097,0.323,0.205,0.038,0.011
Kevin Heiss,So,Rhode Island,INF,138,0.289,11.899,-7.835,0.569,0.333,0.236,0.236,0.0,0.291,0.152,0.13,0.0
Dan Schock,Jr,Sacred Heart,OF,170,0.289,14.658,-9.652,0.632,0.271,0.361,0.203,0.158,0.252,0.253,0.071,0.024
Tucker Maxwell,Fr,Georgia,OF,223,0.289,19.228,-12.661,0.597,0.291,0.306,0.177,0.129,0.206,0.229,0.121,0.027
Felipe Rodriguez,So,Texas St.,C,123,0.289,10.605,-6.984,0.634,0.268,0.366,0.214,0.152,0.259,0.228,0.065,0.024
Danny Long,Fr,Monmouth,P,175,0.289,15.089,-9.936,0.604,0.291,0.313,0.207,0.106,0.296,0.297,0.091,0.011
Horace Leblanc Iii,Jr,Texas Southern,INF,182,0.289,15.693,-10.333,0.574,0.319,0.255,0.215,0.04,0.267,0.17,0.121,0.0
Mitchell Carroll,Sr,UMBC,INF,180,0.289,15.52,-10.22,0.589,0.322,0.267,0.26,0.007,0.331,0.2,0.094,0.0
Cole Patterson,Jr,Omaha,OF,102,0.288,8.701,-5.885,0.601,0.294,0.307,0.216,0.091,0.353,0.353,0.098,0.01
Connor Stephens,So,Jacksonville,OF,100,0.288,8.531,-5.769,0.569,0.31,0.259,0.2,0.059,0.298,0.28,0.13,0.0
Johnny Adams,Sr,Boston College,INF,214,0.288,18.256,-12.346,0.598,0.304,0.294,0.211,0.083,0.276,0.215,0.103,0.005
Matt Stemper,Sr,Minnesota,C,218,0.288,18.597,-12.577,0.637,0.28,0.357,0.25,0.107,0.251,0.083,0.046,0.023
Cody Gardner,Sr,Indiana St.,INF,151,0.288,12.881,-8.712,0.591,0.305,0.286,0.214,0.072,0.252,0.166,0.093,0.007
Chris Winkel,Fr,UConn,OF,176,0.288,15.014,-10.154,0.622,0.284,0.338,0.225,0.113,0.327,0.295,0.068,0.006
Alex Malsch,Jr,Wofford,INF,185,0.288,15.782,-10.673,0.597,0.308,0.289,0.237,0.052,0.34,0.276,0.086,0.005
Nick Landell,Sr,Central Conn. St.,INF,181,0.288,15.441,-10.442,0.588,0.304,0.284,0.203,0.081,0.278,0.227,0.138,0.0
Todd Henry,So,Delaware St.,INF,139,0.288,11.858,-8.019,0.606,0.302,0.304,0.264,0.04,0.32,0.173,0.029,0.0
Pierre Brewton,So,Alabama A&M,INF,185,0.287,15.613,-10.842,0.598,0.297,0.301,0.233,0.068,0.301,0.211,0.076,0.005
Matt Crowder,Sr,Pepperdine,INF,126,0.287,10.633,-7.385,0.583,0.31,0.273,0.236,0.037,0.286,0.151,0.048,0.0
Tyler Janish,Sr,Oakland,INF,272,0.287,22.955,-15.941,0.588,0.305,0.283,0.215,0.068,0.283,0.228,0.077,0.011
Ben Rowdon,Fr,Stetson,INF,136,0.287,11.477,-7.971,0.602,0.301,0.301,0.26,0.041,0.333,0.206,0.051,0.0
Jarrett Hood,Sr,Georgia St.,INF,158,0.287,13.334,-9.26,0.598,0.297,0.301,0.221,0.08,0.246,0.152,0.089,0.013
Bryce Only,Sr,Creighton,INF,200,0.287,16.878,-11.722,0.638,0.275,0.363,0.251,0.112,0.339,0.265,0.04,0.01
Patrick Ryan,Fr,William & Mary,INF,140,0.287,11.815,-8.205,0.594,0.307,0.287,0.264,0.023,0.311,0.164,0.029,0.007
Brady Shockey,Fr,Southern California,OF,109,0.287,9.199,-6.388,0.593,0.303,0.29,0.25,0.04,0.281,0.11,0.055,0.0
Mike Caputo,Sr,Seton Hall,INF,198,0.287,16.71,-11.604,0.602,0.298,0.304,0.24,0.064,0.273,0.116,0.086,0.0
Christian Helsel,Sr,Penn St.,INF,224,0.287,18.904,-13.128,0.613,0.286,0.327,0.219,0.108,0.245,0.147,0.058,0.018
Brad Bohlen,Sr,Northern Ky.,INF,207,0.287,17.469,-12.132,0.602,0.3,0.302,0.259,0.043,0.295,0.121,0.053,0.0
Blake Buckman,So,La.-Monroe,INF,148,0.287,12.49,-8.674,0.608,0.297,0.311,0.25,0.061,0.33,0.23,0.074,0.007
Brandon Vicens,Jr,Maine,OF,222,0.287,18.735,-13.011,0.609,0.297,0.312,0.224,0.088,0.265,0.176,0.086,0.009
Nico Giarratano,Sr,San Francisco,INF,273,0.286,22.789,-16.25,0.604,0.293,0.311,0.218,0.093,0.266,0.187,0.081,0.007
Milo Freeman,Jr,Rutgers,INF,155,0.286,12.939,-9.226,0.587,0.31,0.277,0.255,0.022,0.33,0.213,0.052,0.0
Mike Moffatt,Jr,Northern Ky.,OF,185,0.286,15.443,-11.012,0.608,0.281,0.327,0.228,0.099,0.303,0.27,0.049,0.016
Chris Proctor,So,Duke,C,171,0.286,14.274,-10.179,0.607,0.298,0.309,0.255,0.054,0.297,0.152,0.07,0.0
Jake Smith,So,FGCU,INF,153,0.286,12.772,-9.107,0.619,0.281,0.338,0.226,0.112,0.264,0.183,0.085,0.013
Jacob Lightle,Sr,Savannah St.,INF,142,0.286,11.854,-8.452,0.555,0.324,0.231,0.223,0.008,0.284,0.19,0.127,0.0
Andy Shadid,So,Bradley,OF,201,0.285,16.595,-12.148,0.613,0.289,0.324,0.231,0.093,0.283,0.229,0.065,0.02
Nathan Carter,Jr,Prairie View,C,117,0.285,9.66,-7.071,0.571,0.316,0.255,0.235,0.02,0.319,0.248,0.068,0.0
Aj Graffanino,So,Washington,INF,222,0.285,18.328,-13.418,0.623,0.288,0.335,0.269,0.066,0.31,0.135,0.045,0.0
Julian Gallup,Jr,Niagara,OF,118,0.285,9.742,-7.132,0.56,0.305,0.255,0.17,0.085,0.283,0.339,0.127,0.008
Alec Olund,Jr,Purdue,OF,172,0.285,14.2,-10.396,0.601,0.285,0.316,0.217,0.099,0.26,0.174,0.093,0.006
Brandon Whitaker,So,Alabama A&M,INF,131,0.285,10.815,-7.918,0.567,0.321,0.246,0.246,0.0,0.354,0.275,0.107,0.0
Daniel Patzlaff,Jr,Oregon,INF,134,0.285,11.063,-8.099,0.571,0.306,0.265,0.204,0.061,0.239,0.187,0.104,0.015
Brock Deatherage,Jr,NC State,OF,228,0.284,18.615,-13.989,0.619,0.289,0.33,0.218,0.112,0.292,0.25,0.092,0.013
Ben Troike,Fr,Illinois,INF,218,0.284,17.799,-13.375,0.573,0.307,0.266,0.234,0.032,0.257,0.092,0.078,0.0
Dalton Mitchell,So,Alabama A&M,P,169,0.284,13.798,-10.369,0.592,0.302,0.29,0.265,0.025,0.339,0.207,0.053,0.0
Bernard Barnes,Jr,Savannah St.,C,115,0.284,9.389,-7.056,0.598,0.278,0.32,0.214,0.106,0.266,0.209,0.035,0.009
Pat Britt,Jr,Binghamton,OF,108,0.284,8.818,-6.626,0.618,0.278,0.34,0.262,0.078,0.342,0.241,0.028,0.0
Kevin Lambert,Fr,Western Ky.,INF,197,0.283,15.904,-12.267,0.606,0.284,0.322,0.23,0.092,0.294,0.228,0.071,0.015
Rj Watters,Sr,Richmond,OF,143,0.283,11.544,-8.905,0.604,0.294,0.31,0.264,0.046,0.347,0.245,0.028,0.007
Jarrod Huber,N/A,SFA,C,165,0.283,13.32,-10.275,0.57,0.309,0.261,0.216,0.045,0.299,0.224,0.109,0.0
Joseph Preziuso,So,Canisius,INF,132,0.283,10.656,-8.22,0.578,0.311,0.267,0.229,0.038,0.348,0.295,0.106,0.0
Mike Ferri,Fr,Milwaukee,INF,109,0.283,8.799,-6.788,0.557,0.312,0.245,0.213,0.032,0.253,0.138,0.101,0.0
Tyler Fitzgerald,Fr,Louisville,INF,147,0.283,11.867,-9.154,0.571,0.299,0.272,0.208,0.064,0.289,0.252,0.075,0.0
Connor Kaiser,So,Vanderbilt,INF,236,0.283,19.052,-14.696,0.585,0.301,0.284,0.222,0.062,0.276,0.186,0.106,0.004
Jake Sidwell,Sr,Davidson,C,224,0.283,18.083,-13.949,0.565,0.312,0.253,0.205,0.048,0.24,0.161,0.116,0.009
Matt Heck,Jr,Houston Baptist,C,106,0.283,8.557,-6.601,0.615,0.264,0.351,0.216,0.135,0.278,0.245,0.057,0.009
Lou Cardona,Fr,Youngstown St.,C,111,0.282,8.859,-7.014,0.579,0.306,0.273,0.253,0.02,0.294,0.144,0.081,0.0
Ryan Fineman,So,Indiana,C,193,0.282,15.404,-12.195,0.597,0.285,0.312,0.239,0.073,0.286,0.176,0.047,0.01
Tyler Yamaguchi,So,Northern Colo.,INF,207,0.282,16.521,-13.08,0.636,0.261,0.375,0.255,0.12,0.302,0.217,0.024,0.019
Drew Frederic,Fr,Troy,INF,216,0.282,17.24,-13.648,0.564,0.31,0.254,0.227,0.027,0.268,0.148,0.097,0.0
Josh Lovelady,Sr,Mississippi St.,C,194,0.281,15.306,-12.436,0.582,0.294,0.288,0.215,0.073,0.27,0.196,0.067,0.005
Cole Kreuter,Jr,UC Irvine,INF,218,0.281,17.2,-13.974,0.61,0.28,0.33,0.223,0.107,0.298,0.298,0.055,0.023
Joshua Dunson,Fr,Alabama St.,INF,102,0.281,8.048,-6.538,0.651,0.265,0.386,0.261,0.125,0.328,0.235,0.02,0.02
Mitch Bigras,Jr,Boston College,INF,207,0.281,16.332,-13.269,0.57,0.3,0.27,0.208,0.062,0.276,0.256,0.106,0.01
David Hamilton,Fr,Texas,INF,248,0.281,19.567,-15.897,0.586,0.294,0.292,0.218,0.074,0.25,0.137,0.101,0.0
Tyler Bruno,Fr,Villanova,OF,181,0.281,14.28,-11.603,0.591,0.282,0.309,0.224,0.085,0.291,0.215,0.072,0.0
Brennan Breaud,So,Southeastern La.,INF,259,0.281,20.434,-16.603,0.571,0.301,0.27,0.209,0.061,0.244,0.147,0.104,0.004
Aaron Draper,Sr,Abilene Christian,INF,186,0.28,14.505,-12.093,0.582,0.296,0.286,0.23,0.056,0.279,0.167,0.097,0.005
Tanner Poole,Jr,Mississippi St.,OF,187,0.28,14.583,-12.158,0.598,0.289,0.309,0.224,0.085,0.315,0.299,0.053,0.016
Conor Moriarty,Fr,UConn,INF,151,0.28,11.775,-9.818,0.608,0.272,0.336,0.226,0.11,0.29,0.238,0.06,0.013
Hunter Taylor,Jr,South Carolina,C,112,0.28,8.734,-7.282,0.568,0.295,0.273,0.212,0.061,0.296,0.259,0.107,0.0
Austin Homan,Sr,Texas A&M,INF,260,0.28,20.275,-16.905,0.573,0.3,0.273,0.218,0.055,0.29,0.215,0.1,0.0
Logan Burke,Jr,Towson,INF,138,0.28,10.761,-8.973,0.565,0.304,0.261,0.185,0.076,0.23,0.225,0.13,0.014
David Monge,Sr,Army West Point,INF,117,0.28,9.124,-7.607,0.576,0.299,0.277,0.238,0.039,0.304,0.188,0.034,0.0
Kole Harris,Fr,UNC Asheville,INF,115,0.28,8.968,-7.477,0.551,0.296,0.255,0.149,0.106,0.179,0.226,0.165,0.017
Reiss Knehr,So,Fordham,INF,102,0.28,7.954,-6.632,0.627,0.255,0.372,0.223,0.149,0.286,0.294,0.039,0.029
Patrick Nelson,Jr,Lafayette,INF,131,0.28,10.216,-8.517,0.602,0.282,0.32,0.264,0.056,0.294,0.13,0.023,0.008
Josh Hollifield,Fr,VMI,INF,145,0.279,11.175,-9.56,0.584,0.297,0.287,0.217,0.07,0.286,0.248,0.083,0.014
Nathan Reynolds,Sr,La.-Monroe,INF,175,0.279,13.487,-11.538,0.6,0.269,0.331,0.21,0.121,0.268,0.246,0.063,0.017
Corey Treyes,Fr,Coppin St.,P,102,0.279,7.861,-6.725,0.561,0.294,0.267,0.198,0.069,0.262,0.206,0.088,0.0
Reed Adams,Fr,Central Mich.,INF,137,0.279,10.558,-9.033,0.555,0.307,0.248,0.212,0.036,0.261,0.153,0.109,0.0
Alex Samples,Jr,Missouri,INF,202,0.279,15.567,-13.319,0.569,0.292,0.277,0.202,0.075,0.262,0.228,0.109,0.005
P.J. Demeo,Sr,Pittsburgh,INF,216,0.279,16.646,-14.242,0.602,0.264,0.338,0.205,0.133,0.255,0.236,0.056,0.014
Ben Hart,Jr,Oakland,INF,190,0.279,14.643,-12.527,0.553,0.305,0.248,0.204,0.044,0.25,0.179,0.105,0.0
Michael Conti,Sr,Fairfield,INF,227,0.279,17.494,-14.967,0.583,0.308,0.275,0.26,0.015,0.295,0.11,0.07,0.0
Alejandro Aponte,So,George Mason,INF,223,0.278,16.981,-14.908,0.575,0.291,0.284,0.228,0.056,0.257,0.108,0.076,0.0
Caleb Lindsey,Sr,Mississippi Val.,OF,127,0.278,9.671,-8.49,0.569,0.291,0.278,0.226,0.052,0.361,0.339,0.071,0.0
Anthony Martelli,Sr,New York Tech,INF,142,0.278,10.813,-9.493,0.586,0.282,0.304,0.216,0.088,0.26,0.204,0.077,0.014
Sanford Hunt,Sr,Chicago St.,INF,101,0.278,7.691,-6.752,0.56,0.307,0.253,0.184,0.069,0.242,0.248,0.119,0.01
Jimmy Day,Fr,Evansville,INF,105,0.278,7.996,-7.019,0.54,0.305,0.235,0.176,0.059,0.237,0.248,0.086,0.01
Joe Baier,So,Chicago St.,INF,110,0.277,8.276,-7.454,0.553,0.3,0.253,0.211,0.042,0.26,0.164,0.082,0.0
Harris Yett,So,Charlotte,C,186,0.277,13.994,-12.604,0.577,0.28,0.297,0.206,0.091,0.226,0.108,0.059,0.005
Chase Debonis,Fr,Bethune-Cookman,C,154,0.277,11.586,-10.436,0.583,0.286,0.297,0.211,0.086,0.253,0.208,0.091,0.013
Troy Stefanski,Jr,UConn,OF,136,0.277,10.232,-9.216,0.578,0.287,0.291,0.222,0.069,0.248,0.088,0.081,0.0
Dylan Alexander,Sr,CSUN,C,141,0.277,10.608,-9.555,0.59,0.291,0.299,0.239,0.06,0.255,0.099,0.092,0.0
Tony Gudino,So,UC Riverside,C,149,0.277,11.21,-10.097,0.594,0.289,0.305,0.25,0.055,0.311,0.174,0.06,0.0
Ryan Lillard,Jr,Arizona St.,INF,105,0.277,7.9,-7.115,0.612,0.257,0.355,0.204,0.151,0.25,0.238,0.067,0.019
Kale Emshoff,Fr,Little Rock,C,118,0.277,8.878,-7.996,0.559,0.297,0.262,0.214,0.048,0.301,0.254,0.102,0.0
Jake Atkinson,Jr,Utah Valley,C,102,0.277,7.674,-6.912,0.595,0.265,0.33,0.198,0.132,0.34,0.422,0.078,0.02
Tommy Jordan,Fr,Delaware St.,INF,163,0.276,12.114,-11.195,0.569,0.294,0.275,0.232,0.043,0.283,0.184,0.074,0.006
Shaun Wood,Sr,Old Dominion,OF,102,0.276,7.581,-7.005,0.616,0.275,0.341,0.22,0.121,0.305,0.333,0.059,0.02
Kyle Bottger,Jr,Southeast Mo. St.,INF,205,0.276,15.235,-14.08,0.599,0.278,0.321,0.25,0.071,0.308,0.205,0.054,0.01
Andre Moore,Sr,Norfolk St.,OF,123,0.276,9.141,-8.448,0.591,0.293,0.298,0.26,0.038,0.307,0.138,0.073,0.0
Chris Prescott,Jr,Cal St. Fullerton,OF,144,0.276,10.702,-9.89,0.559,0.299,0.26,0.228,0.032,0.259,0.104,0.083,0.0
Haiden Lamb,Jr,VCU,OF,187,0.276,13.898,-12.843,0.569,0.305,0.264,0.258,0.006,0.307,0.155,0.064,0.0
Kyle Carruthers,Sr,UNC Asheville,OF,198,0.276,14.715,-13.599,0.547,0.298,0.249,0.195,0.054,0.254,0.227,0.116,0.005
Ty Gunter,Sr,Little Rock,INF,173,0.276,12.857,-11.882,0.584,0.289,0.295,0.231,0.064,0.271,0.145,0.052,0.0
Phil Velez,Jr,South Dakota St.,OF,135,0.276,10.033,-9.272,0.512,0.319,0.193,0.183,0.01,0.217,0.126,0.119,0.0
Brian Wasilewski,So,Buffalo,OF,106,0.275,7.781,-7.377,0.595,0.255,0.34,0.196,0.144,0.304,0.368,0.066,0.019
Connor Short,Jr,Alabama,INF,199,0.275,14.607,-13.85,0.599,0.266,0.333,0.196,0.137,0.225,0.201,0.075,0.02
Cord Church,Sr,Western Ill.,OF,118,0.275,8.662,-8.212,0.572,0.288,0.284,0.225,0.059,0.299,0.22,0.076,0.0
Matt Hinchy,Sr,Albany (NY),INF,158,0.275,11.598,-10.996,0.568,0.291,0.277,0.199,0.078,0.213,0.108,0.089,0.013
Dakota Julylia,So,Jacksonville,INF,211,0.274,15.295,-14.878,0.576,0.284,0.292,0.232,0.06,0.262,0.1,0.076,0.0
Austin Fisher,Jr,Santa Clara,INF,149,0.274,10.801,-10.506,0.584,0.282,0.302,0.222,0.08,0.236,0.114,0.087,0.013
Brady Hettinger,Fr,Purdue Fort Wayne,OF,174,0.274,12.613,-12.269,0.582,0.264,0.318,0.204,0.114,0.25,0.213,0.057,0.011
Anthony Lazar,So,Marist,INF,203,0.274,14.715,-14.314,0.539,0.305,0.234,0.211,0.023,0.263,0.177,0.123,0.0
Johnny Malatesta,Jr,NJIT,INF,176,0.274,12.758,-12.41,0.56,0.295,0.265,0.206,0.059,0.24,0.148,0.102,0.006
Jeremy Mccuin,So,Arizona St.,INF,173,0.274,12.54,-12.199,0.612,0.266,0.346,0.256,0.09,0.325,0.225,0.029,0.012
Brendan Krob,Fr,Evansville,C,139,0.274,10.076,-9.801,0.574,0.266,0.308,0.167,0.141,0.224,0.302,0.094,0.022
Connor Dall,So,Butler,INF,132,0.274,9.568,-9.308,0.569,0.288,0.281,0.24,0.041,0.333,0.273,0.061,0.008
Yaya Chentouf,So,Pittsburgh,P,137,0.274,9.931,-9.66,0.553,0.299,0.254,0.229,0.025,0.351,0.299,0.066,0.0
Jacob Marotta,Sr,Bryant,INF,200,0.274,14.497,-14.103,0.593,0.275,0.318,0.246,0.072,0.31,0.205,0.045,0.0
Jacob Pendred,Fr,Bellarmine,INF,125,0.273,8.946,-8.929,0.591,0.264,0.327,0.212,0.115,0.284,0.288,0.056,0.024
Blake Voyles,Sr,North Florida,C,178,0.273,12.74,-12.714,0.573,0.275,0.298,0.217,0.081,0.246,0.14,0.079,0.011
Julian Escobedo,Fr,San Diego St.,OF,104,0.273,7.443,-7.429,0.557,0.288,0.269,0.226,0.043,0.262,0.125,0.067,0.0
Anthony Herrera,Sr,La.-Monroe,INF,228,0.273,16.318,-16.286,0.582,0.276,0.306,0.239,0.067,0.262,0.11,0.048,0.009
Daniel Wasinger,Jr,Southeastern La.,C,153,0.273,10.95,-10.929,0.539,0.301,0.238,0.198,0.04,0.261,0.216,0.111,0.007
Nick Glanzman,Sr,Bowling Green,INF,181,0.273,12.954,-12.929,0.572,0.287,0.285,0.225,0.06,0.311,0.26,0.077,0.006
Jp Radvany,So,Villanova,DH,149,0.272,10.528,-10.779,0.564,0.275,0.289,0.207,0.082,0.333,0.362,0.06,0.007
Jd Davis,Fr,The Citadel,INF,186,0.272,13.142,-13.456,0.517,0.306,0.211,0.177,0.034,0.295,0.323,0.129,0.0
Handsome Monica,Jr,Louisiana,C,222,0.272,15.686,-16.06,0.587,0.275,0.312,0.215,0.097,0.259,0.207,0.081,0.018
Cooper Johnson,Fr,Ole Miss,C,128,0.272,9.044,-9.26,0.558,0.289,0.269,0.213,0.056,0.28,0.211,0.102,0.0
Drew Millas,Fr,Missouri St.,C,191,0.272,13.495,-13.818,0.571,0.288,0.283,0.225,0.058,0.286,0.22,0.068,0.005
Noah West,Fr,Ohio St.,INF,105,0.272,7.419,-7.596,0.579,0.276,0.303,0.213,0.09,0.29,0.257,0.076,0.01
Brett Evangelista,Jr,Massachusetts,OF,170,0.271,11.856,-12.454,0.551,0.294,0.257,0.222,0.035,0.311,0.253,0.076,0.0
Jason Santana,So,Memphis,C,212,0.271,14.785,-15.531,0.564,0.288,0.276,0.227,0.049,0.301,0.236,0.075,0.005
Vinnie Costello,Fr,Hofstra,OF,157,0.271,10.949,-11.502,0.616,0.229,0.387,0.176,0.211,0.239,0.401,0.045,0.051
Tyler Smith,Fr,Northwestern St.,OF,153,0.271,10.67,-11.209,0.564,0.275,0.289,0.2,0.089,0.305,0.333,0.085,0.013
Garrett Hudson,Jr,Virginia Tech,INF,118,0.27,8.121,-8.753,0.566,0.28,0.286,0.229,0.057,0.289,0.195,0.042,0.0
Justin Bellinger,Jr,Duke,INF,101,0.27,6.951,-7.492,0.587,0.257,0.33,0.193,0.137,0.242,0.257,0.089,0.02
Dayton Dugas,So,Wichita St.,OF,153,0.27,10.53,-11.349,0.566,0.268,0.298,0.206,0.092,0.325,0.366,0.072,0.013
Kody Hoese,Fr,Tulane,INF,139,0.27,9.567,-10.31,0.56,0.281,0.279,0.213,0.066,0.265,0.18,0.094,0.0
Matt Cuppari,Fr,Saint Joseph's,INF,102,0.269,6.927,-7.659,0.578,0.255,0.323,0.208,0.115,0.257,0.235,0.059,0.02
Cody Bryant,Sr,George Washington,INF,230,0.269,15.619,-17.271,0.568,0.283,0.285,0.235,0.05,0.277,0.165,0.052,0.004
Eddie Edwards Iii,So,Buffalo,OF,105,0.269,7.13,-7.885,0.544,0.286,0.258,0.204,0.054,0.327,0.352,0.086,0.01
Mitchell Webb,Jr,Georgia,INF,130,0.269,8.828,-9.762,0.587,0.246,0.341,0.203,0.138,0.239,0.238,0.046,0.031
James Donlon,Fr,Fairleigh Dickinson,OF,101,0.269,6.859,-7.584,0.531,0.287,0.244,0.174,0.07,0.206,0.178,0.129,0.01
Alex Voitik,Sr,Holy Cross,C,163,0.268,10.92,-12.389,0.571,0.252,0.319,0.16,0.159,0.16,0.196,0.067,0.037
