name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Noah Powell,So,Ball St.,INF,217,0.402,40.286,9.689,0.869,0.396,0.473,0.319,0.154,0.372,0.171,0.069,0.018
Ben Skinner,Jr,Harvard,OF,198,0.402,36.759,8.841,0.834,0.414,0.42,0.325,0.095,0.391,0.157,0.096,0.005
Collin Fleischer,Sr,VMI,INF,209,0.402,38.801,9.332,0.878,0.392,0.486,0.272,0.214,0.374,0.316,0.148,0.048
Luke Stampfl,Sr,St. John's (NY),INF,242,0.402,44.928,10.806,0.886,0.388,0.498,0.336,0.162,0.381,0.169,0.095,0.029
Brylie Ware,Jr,Oklahoma,INF,283,0.402,52.539,12.636,0.857,0.413,0.444,0.331,0.113,0.363,0.099,0.067,0.004
Michael Emodi,Jr,Creighton,C,221,0.402,41.029,9.868,0.881,0.376,0.505,0.282,0.223,0.349,0.253,0.09,0.041
John Valente,Sr,St. John's (NY),INF,263,0.402,48.826,11.743,0.878,0.395,0.483,0.36,0.123,0.356,0.042,0.068,0.019
Toby Hanson,Sr,Minnesota,INF,209,0.402,38.801,9.332,0.883,0.397,0.486,0.318,0.168,0.364,0.158,0.11,0.014
Cody Farhat,Jr,Texas Tech,OF,268,0.402,49.755,11.967,0.844,0.41,0.434,0.292,0.142,0.335,0.149,0.123,0.019
Wyatt Mascarella,Jr,St. John's (NY),C,184,0.402,34.16,8.216,0.91,0.375,0.535,0.34,0.195,0.471,0.277,0.071,0.027
Ridge Rogers,Fr,UIW,OF,255,0.402,47.341,11.386,0.846,0.424,0.422,0.35,0.072,0.411,0.137,0.118,0.0
Shannon Baker,Sr,Purdue Fort Wayne,INF,189,0.402,35.088,8.439,0.801,0.434,0.367,0.293,0.074,0.37,0.169,0.201,0.0
Sean Phelan,Jr,Penn,INF,188,0.402,34.902,8.394,0.859,0.42,0.439,0.293,0.146,0.311,0.128,0.101,0.027
Connor Smith,Jr,Western Mich.,INF,222,0.402,41.215,9.913,0.86,0.405,0.455,0.338,0.117,0.389,0.135,0.09,0.009
Jeffrey Crisan,Sr,Lipscomb,C,195,0.401,36.021,8.526,0.879,0.385,0.494,0.301,0.193,0.32,0.169,0.082,0.046
Ryan Williams,Sr,California Baptist,OF,236,0.401,43.594,10.318,0.895,0.373,0.522,0.301,0.221,0.329,0.169,0.076,0.042
Carter Pharis,Jr,UAB,INF,234,0.401,43.225,10.231,0.87,0.393,0.477,0.299,0.178,0.338,0.158,0.098,0.026
Jackson Owens,Sr,A&M-Corpus Christi,OF,238,0.401,43.964,10.406,0.868,0.395,0.473,0.303,0.17,0.366,0.185,0.08,0.008
Derek Cartaya,So,FIU,INF,185,0.401,34.173,8.088,0.82,0.432,0.388,0.342,0.046,0.419,0.157,0.141,0.0
Dalton Skelton,Sr,Louisiana Tech,INF,282,0.401,52.091,12.329,0.88,0.39,0.49,0.301,0.189,0.31,0.106,0.092,0.032
Wade Bailey,Sr,Georgia Tech,INF,269,0.401,49.69,11.761,0.843,0.413,0.43,0.339,0.091,0.369,0.086,0.108,0.007
Michael Davis,Sr,Texas Tech,INF,273,0.401,50.429,11.936,0.894,0.37,0.524,0.281,0.243,0.349,0.264,0.117,0.044
Nazier Mcilwain,Jr,Coppin St.,INF,195,0.401,36.021,8.526,0.859,0.426,0.433,0.323,0.11,0.372,0.164,0.133,0.01
Adam Sasser,Jr,Georgia,INF,206,0.401,38.053,9.007,0.887,0.379,0.508,0.317,0.191,0.369,0.223,0.092,0.049
Eli Rawlinson,Fr,Bradley,OF,139,0.401,25.676,6.077,0.879,0.388,0.491,0.259,0.232,0.344,0.288,0.18,0.043
Dillon Johnson,Jr,UNLV,INF,288,0.401,53.2,12.592,0.828,0.424,0.404,0.328,0.076,0.371,0.115,0.139,0.003
Andy Thomas,So,Baylor,C,263,0.401,48.582,11.499,0.814,0.43,0.384,0.324,0.06,0.371,0.114,0.156,0.004
Kevin Brenning,Fr,North Ala.,OF,141,0.401,26.046,6.165,0.835,0.418,0.417,0.33,0.087,0.463,0.241,0.121,0.0
Andy Shadid,Jr,Bradley,OF,224,0.401,41.377,9.793,0.9,0.384,0.516,0.326,0.19,0.365,0.147,0.094,0.027
Max Schuemann,Jr,Eastern Mich.,INF,260,0.4,47.786,11.126,0.841,0.4,0.441,0.317,0.124,0.338,0.088,0.077,0.015
James Free Ii,So,Pacific,C,218,0.4,40.066,9.328,0.852,0.413,0.439,0.283,0.156,0.351,0.225,0.124,0.032
Mark Osis,Sr,George Washington,OF,261,0.4,47.969,11.168,0.879,0.383,0.496,0.317,0.179,0.361,0.165,0.088,0.023
Grant Williams,Sr,Kennesaw St.,INF,253,0.4,46.499,10.826,0.857,0.399,0.458,0.304,0.154,0.302,0.051,0.115,0.02
Dylan Hardy,Jr,South Alabama,OF,277,0.4,50.91,11.853,0.848,0.404,0.444,0.331,0.113,0.401,0.181,0.097,0.014
Ben Faso,Jr,La Salle,INF,237,0.4,43.558,10.141,0.869,0.401,0.468,0.347,0.121,0.407,0.169,0.059,0.013
Liam Lowery,Jr,Navy,OF,176,0.4,32.347,7.531,0.865,0.381,0.484,0.312,0.172,0.38,0.188,0.091,0.017
Miguel Rivera,Fr,Delaware St.,INF,167,0.4,30.693,7.146,0.812,0.419,0.393,0.296,0.097,0.381,0.186,0.066,0.0
Michael Massey,So,Illinois,INF,236,0.4,43.375,10.099,0.887,0.373,0.514,0.326,0.188,0.344,0.106,0.051,0.025
Chad Bell,Jr,La.-Monroe,INF,244,0.4,44.845,10.441,0.867,0.389,0.478,0.283,0.195,0.367,0.25,0.107,0.029
Dan Bolt,So,Bradley,OF,141,0.4,25.914,6.033,0.86,0.39,0.47,0.27,0.2,0.333,0.227,0.156,0.035
Carson Mccusker,So,Oklahoma St.,OF,142,0.4,26.098,6.076,0.895,0.352,0.543,0.276,0.267,0.38,0.338,0.085,0.056
Danny Rodriguez,Jr,Bethune-Cookman,INF,218,0.4,40.066,9.328,0.876,0.394,0.482,0.272,0.21,0.333,0.239,0.11,0.037
Albee Weiss,Sr,CSUN,C,251,0.399,45.898,10.507,0.929,0.339,0.59,0.289,0.301,0.285,0.195,0.04,0.08
Alec Flemetakis,Fr,Dixie St.,INF,161,0.399,29.441,6.74,0.856,0.404,0.452,0.29,0.162,0.36,0.217,0.143,0.031
Daniel Lahare,Jr,Louisiana,OF,240,0.399,43.887,10.047,0.858,0.388,0.47,0.321,0.149,0.363,0.138,0.096,0.017
Nick Kahle,So,Washington,C,273,0.399,49.921,11.428,0.849,0.392,0.457,0.293,0.164,0.315,0.114,0.114,0.022
Kyle Bergeron,So,UIW,INF,270,0.399,49.372,11.302,0.862,0.396,0.466,0.321,0.145,0.356,0.137,0.07,0.022
Trey Durrah,So,Lafayette,INF,158,0.399,28.892,6.614,0.855,0.392,0.463,0.306,0.157,0.378,0.215,0.089,0.025
Nick Smith,Jr,South Dakota St.,INF,144,0.399,26.332,6.028,0.844,0.41,0.434,0.303,0.131,0.33,0.097,0.139,0.007
Jesse Uttendorfer,Sr,NJIT,OF,205,0.399,37.486,8.581,0.866,0.385,0.481,0.326,0.155,0.385,0.166,0.083,0.01
Brett Wright,Jr,Auburn,C,263,0.399,48.092,11.009,0.867,0.384,0.483,0.258,0.225,0.279,0.183,0.141,0.042
Jeremy Pena,Jr,Maine,INF,248,0.399,45.349,10.381,0.863,0.391,0.472,0.311,0.161,0.365,0.169,0.109,0.02
Dominic Deblasie,Jr,UMES,C,168,0.399,30.721,7.033,0.829,0.411,0.418,0.312,0.106,0.382,0.173,0.137,0.012
Grae Kessinger,So,Ole Miss,INF,285,0.398,51.85,11.665,0.859,0.386,0.473,0.3,0.173,0.319,0.119,0.116,0.028
Daniel Robinson,Jr,Central Mich.,OF,264,0.398,48.03,10.806,0.83,0.42,0.41,0.3,0.11,0.309,0.087,0.152,0.019
Ben Brookover,Sr,UTSA,INF,234,0.398,42.572,9.578,0.873,0.38,0.493,0.311,0.182,0.358,0.184,0.081,0.03
Dylan Cloonan,Fr,Miami (FL),P,119,0.398,21.65,4.871,0.822,0.42,0.402,0.289,0.113,0.431,0.269,0.16,0.0
Caleb Duhay,Sr,Coppin St.,C,164,0.398,29.837,6.713,0.886,0.372,0.514,0.336,0.178,0.376,0.128,0.043,0.012
Danny Wondrack,Jr,Col. of Charleston,INF,229,0.398,41.662,9.373,0.883,0.367,0.516,0.253,0.263,0.277,0.223,0.144,0.052
Beau Branton,Sr,Stanford,INF,201,0.398,36.568,8.227,0.836,0.418,0.418,0.353,0.065,0.415,0.139,0.095,0.005
Tyler Nelin,Sr,George Mason,OF,200,0.398,36.386,8.186,0.803,0.43,0.373,0.313,0.06,0.371,0.135,0.08,0.0
Jackson Overlund,Sr,Utah Valley,OF,229,0.398,41.662,9.373,0.879,0.367,0.512,0.302,0.21,0.407,0.284,0.074,0.031
Justin Mitchell,Sr,Longwood,INF,243,0.398,44.209,9.946,0.839,0.416,0.423,0.249,0.174,0.261,0.132,0.185,0.029
Trevor Jensen,Jr,Tulane,INF,219,0.397,39.639,8.76,0.883,0.365,0.518,0.306,0.212,0.325,0.151,0.05,0.041
David Modler,Sr,Utah Valley,INF,225,0.397,40.725,9.0,0.826,0.404,0.422,0.294,0.128,0.368,0.209,0.133,0.022
Luke Wise,Sr,Radford,OF,125,0.397,22.625,5.0,0.876,0.392,0.484,0.269,0.215,0.361,0.256,0.168,0.024
Myles Zillinski,Jr,Oakland,OF,154,0.397,27.874,6.16,0.846,0.396,0.45,0.313,0.137,0.413,0.234,0.117,0.019
Nick Patten,Jr,Delaware,INF,253,0.397,45.793,10.12,0.844,0.391,0.453,0.241,0.212,0.296,0.241,0.15,0.036
Culver Lamb,Sr,Old Dominion,INF,225,0.397,40.725,9.0,0.881,0.364,0.517,0.31,0.207,0.32,0.124,0.049,0.04
Jake Brodt,Sr,Santa Clara,INF,232,0.397,41.992,9.28,0.913,0.358,0.555,0.27,0.285,0.286,0.224,0.073,0.065
Aj Priaulx,Sr,Presbyterian,INF,229,0.397,41.449,9.16,0.876,0.376,0.5,0.35,0.15,0.404,0.179,0.044,0.026
Hunter Hudson,Jr,Tarleton St.,C,134,0.397,24.254,5.36,0.798,0.425,0.373,0.275,0.098,0.342,0.194,0.194,0.015
Derek Bangert,Sr,Bradley,INF,224,0.397,40.544,8.96,0.855,0.384,0.471,0.265,0.206,0.35,0.281,0.098,0.04
Sam Armstrong,Sr,Jacksonville,INF,260,0.397,47.06,10.4,0.843,0.412,0.431,0.27,0.161,0.365,0.269,0.169,0.027
Jared Martin,Fr,SFA,INF,233,0.397,42.173,9.32,0.854,0.382,0.472,0.284,0.188,0.323,0.159,0.112,0.021
Connor Cannon,So,UC Riverside,P,192,0.397,34.752,7.68,0.89,0.37,0.52,0.282,0.238,0.357,0.286,0.068,0.052
Justin Watari,So,New Mexico,INF,206,0.397,37.286,8.24,0.847,0.413,0.434,0.321,0.113,0.347,0.073,0.16,0.005
Bryce Walker,So,Hartford,INF,155,0.397,28.055,6.2,0.779,0.419,0.36,0.198,0.162,0.3,0.303,0.2,0.026
Joey Fusco,Sr,New York Tech,INF,139,0.397,25.159,5.56,0.87,0.374,0.496,0.339,0.157,0.375,0.108,0.058,0.007
Mason Meadows,Fr,Georgia,C,179,0.397,32.399,7.16,0.806,0.419,0.387,0.289,0.098,0.376,0.223,0.128,0.017
Jaylen Hubbard,Jr,Texas St.,INF,257,0.396,46.278,10.041,0.835,0.412,0.423,0.313,0.11,0.372,0.16,0.093,0.012
Oscar Serratos,Fr,Georgia Tech,INF,134,0.396,24.129,5.235,0.84,0.403,0.437,0.311,0.126,0.415,0.254,0.097,0.022
Greg White,Sr,N.C. A&T,OF,251,0.396,45.198,9.807,0.835,0.406,0.429,0.341,0.088,0.402,0.151,0.068,0.008
Ryan Hoogerwerf,Sr,Portland,INF,111,0.396,19.988,4.337,0.9,0.369,0.531,0.296,0.235,0.333,0.225,0.099,0.054
Angel Camacho,Jr,Jacksonville,INF,282,0.396,50.78,11.018,0.848,0.394,0.454,0.329,0.125,0.35,0.099,0.082,0.018
Rj Yeager,Fr,Mercer,INF,274,0.396,49.339,10.705,0.856,0.398,0.458,0.324,0.134,0.366,0.15,0.091,0.022
Elijah Macnamee,Jr,Mississippi St.,OF,214,0.396,38.535,8.361,0.869,0.374,0.495,0.309,0.186,0.376,0.229,0.061,0.037
Dominic Canzone,So,Ohio St.,OF,292,0.396,52.58,11.408,0.844,0.397,0.447,0.323,0.124,0.35,0.099,0.106,0.014
Riley Helland,Jr,San Francisco,INF,252,0.396,45.378,9.846,0.838,0.397,0.441,0.329,0.112,0.397,0.171,0.083,0.008
Tyler Houston,Sr,Butler,OF,259,0.396,46.638,10.119,0.85,0.382,0.468,0.312,0.156,0.364,0.158,0.097,0.015
Tyler Wincig,So,Bucknell,INF,167,0.396,30.072,6.525,0.781,0.437,0.344,0.275,0.069,0.402,0.263,0.192,0.006
Josh Campbell,So,SFA,INF,154,0.396,27.731,6.017,0.821,0.409,0.412,0.313,0.099,0.365,0.162,0.091,0.019
Mason Mamarella,Sr,Kent St.,OF,275,0.396,49.519,10.744,0.81,0.429,0.381,0.324,0.057,0.382,0.131,0.145,0.0
Nick Guimbarda,Jr,Presbyterian,INF,182,0.396,32.773,7.111,0.862,0.39,0.472,0.308,0.164,0.355,0.192,0.11,0.033
Jake Georgiades,Jr,SFA,INF,197,0.396,35.474,7.697,0.816,0.421,0.395,0.333,0.062,0.384,0.142,0.137,0.005
Chase Coker,Jr,Little Rock,INF,220,0.396,39.615,8.595,0.856,0.377,0.479,0.297,0.182,0.402,0.255,0.068,0.018
Cobie Vance,Jr,Alabama,INF,268,0.396,48.259,10.471,0.83,0.399,0.431,0.293,0.138,0.311,0.101,0.134,0.022
Stephen Pitarra,Sr,NC State,INF,116,0.396,20.888,4.532,0.784,0.431,0.353,0.271,0.082,0.329,0.129,0.207,0.0
Bryce Hensor,Fr,Morehead St.,INF,203,0.396,36.554,7.931,0.777,0.433,0.344,0.294,0.05,0.343,0.133,0.143,0.005
Ryan Mantle,Jr,Creighton,INF,168,0.396,30.252,6.564,0.865,0.387,0.478,0.291,0.187,0.35,0.185,0.131,0.018
Cody Wilson,So,Fla. Atlantic,OF,279,0.395,49.98,10.641,0.88,0.362,0.518,0.285,0.233,0.328,0.222,0.072,0.05
Owen Dziados,Sr,Niagara,INF,213,0.395,38.157,8.124,0.841,0.423,0.418,0.316,0.102,0.342,0.127,0.122,0.014
Kyle Norman,Jr,Monmouth,OF,245,0.395,43.889,9.344,0.843,0.404,0.439,0.298,0.141,0.337,0.131,0.135,0.016
Brandon Martorano,So,North Carolina,C,210,0.395,37.619,8.009,0.862,0.371,0.491,0.246,0.245,0.314,0.276,0.152,0.043
Griffin Dey,Jr,Yale,INF,196,0.395,35.111,7.475,0.864,0.388,0.476,0.306,0.17,0.363,0.219,0.102,0.036
Riley Conlan,Sr,CSUN,OF,151,0.395,27.05,5.759,0.827,0.411,0.416,0.296,0.12,0.393,0.238,0.093,0.013
Justin Lebek,Jr,Davidson,OF,232,0.395,41.56,8.848,0.865,0.375,0.49,0.258,0.232,0.325,0.284,0.108,0.047
Adonis Lao,Sr,Bethune-Cookman,OF,230,0.395,41.202,8.772,0.821,0.413,0.408,0.325,0.083,0.394,0.161,0.109,0.004
Kyle Wilson,Sr,Austin Peay,INF,202,0.395,36.186,7.704,0.841,0.391,0.45,0.304,0.146,0.389,0.213,0.119,0.015
Jack Thompson,Sr,Georgia St.,INF,216,0.395,38.694,8.238,0.829,0.407,0.422,0.283,0.139,0.363,0.218,0.12,0.019
Drew Curtis,Sr,Southern Ill.,INF,108,0.395,19.347,4.119,0.86,0.37,0.49,0.292,0.198,0.369,0.25,0.111,0.037
Zavier Moore,Fr,Southern U.,INF,134,0.395,24.005,5.111,0.835,0.403,0.432,0.288,0.144,0.345,0.164,0.112,0.015
Evan Pace,Jr,Southeastern La.,C,113,0.395,20.243,4.31,0.789,0.416,0.373,0.229,0.144,0.267,0.177,0.142,0.027
Jake Washer,So,East Carolina,C,242,0.395,43.352,9.23,0.837,0.401,0.436,0.287,0.149,0.351,0.211,0.132,0.025
Chase Urhahn,Jr,Southeast Mo. St.,OF,221,0.395,39.59,8.429,0.853,0.38,0.473,0.335,0.138,0.404,0.186,0.063,0.014
Chris Lewis,Fr,Alabama St.,INF,109,0.395,19.526,4.157,0.794,0.422,0.372,0.291,0.081,0.333,0.128,0.119,0.009
Hunter Allen,Sr,Alabama St.,C,213,0.395,38.157,8.124,0.857,0.404,0.453,0.294,0.159,0.346,0.178,0.108,0.023
Trei Cruz,Fr,Rice,INF,264,0.395,47.293,10.069,0.843,0.405,0.438,0.279,0.159,0.346,0.216,0.152,0.023
Jonathan Embry,So,Liberty,INF,258,0.395,46.218,9.84,0.833,0.395,0.438,0.239,0.199,0.251,0.116,0.171,0.023
Aaron Robinson,Fr,Norfolk St.,C,164,0.395,29.379,6.255,0.862,0.384,0.478,0.319,0.159,0.4,0.232,0.091,0.012
Thomas Joyce,So,Merrimack,INF,192,0.395,34.395,7.323,0.852,0.396,0.456,0.325,0.131,0.374,0.172,0.089,0.016
Bobby Honeyman,Sr,Stony Brook,INF,240,0.394,42.77,8.93,0.871,0.392,0.479,0.336,0.143,0.332,0.029,0.071,0.008
Ray Zuberer Iii,So,Western Ky.,INF,192,0.394,34.216,7.144,0.836,0.406,0.43,0.315,0.115,0.377,0.177,0.125,0.016
Josh Evans,Sr,SFA,INF,217,0.394,38.671,8.074,0.862,0.378,0.484,0.287,0.197,0.286,0.101,0.115,0.037
Alec Olund,Sr,Purdue,OF,156,0.394,27.801,5.805,0.831,0.417,0.414,0.336,0.078,0.388,0.128,0.077,0.0
Zach Evers,Sr,Elon,OF,279,0.394,49.72,10.381,0.832,0.401,0.431,0.297,0.134,0.39,0.219,0.143,0.007
Logan Mcrae,Sr,Col. of Charleston,OF,233,0.394,41.523,8.67,0.859,0.382,0.477,0.284,0.193,0.304,0.142,0.133,0.03
Jake Snider,So,Louisville,INF,297,0.394,52.928,11.051,0.801,0.418,0.383,0.3,0.083,0.376,0.178,0.145,0.007
Juan Soriano,Sr,Ark.-Pine Bluff,INF,156,0.394,27.801,5.805,0.865,0.372,0.493,0.304,0.189,0.385,0.263,0.083,0.045
Collin Braithwaite,Sr,Illinois St.,C,239,0.394,42.592,8.893,0.855,0.377,0.478,0.286,0.192,0.342,0.213,0.121,0.029
Anthony Mulrine,So,Samford,C,264,0.394,47.047,9.823,0.84,0.394,0.446,0.307,0.139,0.32,0.102,0.061,0.03
Kyle Gallagher,Sr,Cornell,OF,176,0.394,31.365,6.549,0.796,0.415,0.381,0.273,0.108,0.333,0.165,0.199,0.006
Der'Vincent Hamilton,Sr,Alcorn,OF,209,0.394,37.246,7.777,0.796,0.421,0.375,0.28,0.095,0.338,0.163,0.129,0.01
Cole Mcdevitt,Jr,Minnesota,C,250,0.394,44.552,9.302,0.844,0.392,0.452,0.271,0.181,0.317,0.212,0.16,0.036
Kevin Sullivan,Sr,Middle Tenn.,INF,169,0.394,30.117,6.288,0.805,0.408,0.397,0.26,0.137,0.341,0.237,0.172,0.018
Luke Hartman,So,Bucknell,OF,175,0.394,31.187,6.512,0.765,0.434,0.331,0.252,0.079,0.308,0.137,0.234,0.0
Danny Reyes,Jr,Miami (FL),OF,113,0.394,20.138,4.205,0.892,0.345,0.547,0.321,0.226,0.382,0.239,0.027,0.044
Dean Nevarez,Jr,San Diego St.,C,231,0.394,41.166,8.595,0.858,0.39,0.468,0.294,0.174,0.342,0.203,0.113,0.035
David Hamilton,So,Texas,INF,275,0.393,48.752,9.977,0.841,0.396,0.445,0.291,0.154,0.328,0.145,0.156,0.018
Colby Brown,Jr,Air Force,INF,177,0.393,31.378,6.421,0.839,0.39,0.449,0.321,0.128,0.414,0.22,0.096,0.011
Spencer Horwitz,So,Radford,INF,257,0.393,45.561,9.324,0.84,0.397,0.443,0.288,0.155,0.309,0.132,0.132,0.027
Trevor Mccauley,Sr,Niagara,OF,229,0.393,40.597,8.308,0.827,0.393,0.434,0.286,0.148,0.34,0.162,0.1,0.013
Al Molina,Sr,Seton Hall,INF,222,0.393,39.356,8.054,0.864,0.374,0.49,0.314,0.176,0.397,0.239,0.095,0.023
Jake Engel,So,Dixie St.,OF,119,0.393,21.096,4.317,0.836,0.387,0.449,0.276,0.173,0.357,0.227,0.16,0.017
Enrique Sanchez Jr.,Jr,A&M-Corpus Christi,INF,174,0.393,30.847,6.313,0.849,0.397,0.452,0.369,0.083,0.419,0.144,0.063,0.006
Branson Trube,Sr,Gonzaga,OF,258,0.393,45.738,9.36,0.851,0.38,0.471,0.289,0.182,0.38,0.267,0.093,0.031
Ricardo Sanchez,Jr,Ark.-Pine Bluff,INF,175,0.393,31.024,6.349,0.819,0.4,0.419,0.272,0.147,0.3,0.103,0.12,0.006
Clayton Daniel,Sr,Jacksonville St.,INF,293,0.393,51.943,10.63,0.835,0.392,0.443,0.325,0.118,0.329,0.034,0.096,0.007
Raven Beeman,Jr,UMBC,OF,179,0.393,31.733,6.494,0.811,0.402,0.409,0.282,0.127,0.404,0.285,0.151,0.022
Jeff Deimling,Jr,New Mexico,OF,154,0.393,27.301,5.587,0.834,0.403,0.431,0.321,0.11,0.408,0.208,0.084,0.013
Dustin Shirley,Sr,Dartmouth,INF,177,0.393,31.378,6.421,0.87,0.373,0.497,0.314,0.183,0.344,0.153,0.062,0.028
Olajide Oloruntimilehin,Jr,Texas Southern,OF,178,0.393,31.556,6.458,0.84,0.382,0.458,0.288,0.17,0.371,0.242,0.107,0.028
Owen Magee,Sr,New Orleans,INF,288,0.393,51.056,10.448,0.864,0.368,0.496,0.321,0.175,0.345,0.132,0.052,0.028
Cole Zabowski,So,Ole Miss,INF,234,0.393,41.483,8.489,0.857,0.376,0.481,0.3,0.181,0.344,0.201,0.073,0.043
Caleb Webster,So,UNC Greensboro,INF,266,0.393,47.156,9.65,0.854,0.398,0.456,0.38,0.076,0.405,0.075,0.041,0.011
Jonathan Sabo,Sr,The Citadel,INF,219,0.393,38.824,7.945,0.844,0.397,0.447,0.305,0.142,0.323,0.11,0.096,0.023
Pikai Winchester,Jr,Grand Canyon,INF,254,0.392,44.793,8.979,0.855,0.394,0.461,0.355,0.106,0.395,0.114,0.079,0.008
Brady Acker,Sr,George Mason,OF,144,0.392,25.394,5.09,0.834,0.382,0.452,0.282,0.17,0.425,0.326,0.111,0.028
Jake Bernstein,Sr,Georgetown,INF,246,0.392,43.382,8.696,0.827,0.402,0.425,0.31,0.115,0.362,0.15,0.126,0.012
Terrell Tatum,Fr,NC State,OF,110,0.392,19.398,3.888,0.768,0.427,0.341,0.271,0.07,0.523,0.382,0.218,0.0
Danny Oriente,So,Louisville,OF,206,0.392,36.328,7.282,0.824,0.408,0.416,0.331,0.085,0.354,0.083,0.063,0.005
Matt Rothenberg,Sr,Harvard,INF,169,0.392,29.803,5.974,0.829,0.391,0.438,0.292,0.146,0.336,0.178,0.101,0.03
Andrew Rouse,Sr,Marist,INF,229,0.392,40.384,8.095,0.806,0.424,0.382,0.301,0.081,0.357,0.14,0.144,0.004
Cal Hernandez,Jr,Oral Roberts,INF,274,0.392,48.32,9.686,0.829,0.409,0.42,0.329,0.091,0.391,0.153,0.12,0.007
Nick Roark,Sr,Oral Roberts,INF,278,0.392,49.025,9.827,0.832,0.396,0.436,0.318,0.118,0.362,0.126,0.108,0.011
Tim Dalporto,Sr,Kent St.,C,191,0.392,33.683,6.752,0.872,0.372,0.5,0.319,0.181,0.324,0.11,0.084,0.037
Carson Maxwell,Jr,McNeese,INF,242,0.392,42.676,8.554,0.832,0.388,0.444,0.295,0.149,0.35,0.186,0.107,0.025
Austin Bain,Sr,LSU,P,254,0.392,44.793,8.979,0.834,0.382,0.452,0.311,0.141,0.364,0.15,0.102,0.012
Chris Whelan,Jr,Iowa,INF,181,0.392,31.919,6.398,0.813,0.403,0.41,0.308,0.102,0.331,0.105,0.094,0.022
Daniel Jones,Jr,Air Force,OF,208,0.392,36.681,7.353,0.814,0.394,0.42,0.272,0.148,0.367,0.24,0.101,0.01
Joe Breaux,Jr,Alabama,OF,215,0.391,37.715,7.4,0.778,0.414,0.364,0.247,0.117,0.325,0.205,0.149,0.009
Willie Bourbon,Jr,Northwestern,INF,218,0.391,38.241,7.503,0.845,0.39,0.455,0.275,0.18,0.326,0.211,0.142,0.028
Austin Miller,Sr,Northern Colo.,OF,199,0.391,34.908,6.849,0.772,0.422,0.35,0.288,0.062,0.349,0.161,0.095,0.01
Hank Loforte,Jr,Cal St. Fullerton,INF,265,0.391,46.486,9.121,0.837,0.392,0.445,0.339,0.106,0.379,0.113,0.072,0.008
Andrew Martinez,Fr,UC Santa Barbara,INF,192,0.391,33.68,6.608,0.839,0.38,0.459,0.27,0.189,0.316,0.208,0.115,0.036
Tyrus Greene,Jr,California,C,258,0.391,45.258,8.88,0.804,0.411,0.393,0.32,0.073,0.368,0.136,0.109,0.012
Dalon Farkas,Jr,Abilene Christian,INF,228,0.391,39.995,7.847,0.862,0.36,0.502,0.296,0.206,0.325,0.145,0.088,0.026
Connor Hollis,Sr,Houston,INF,288,0.391,50.521,9.913,0.816,0.396,0.42,0.302,0.118,0.353,0.135,0.101,0.007
Konnor Zickefoose,Jr,UC Irvine,INF,219,0.391,38.417,7.538,0.848,0.379,0.469,0.306,0.163,0.342,0.142,0.068,0.023
Harris Yett,Jr,Charlotte,C,261,0.391,45.784,8.983,0.833,0.395,0.438,0.323,0.115,0.332,0.088,0.092,0.023
Philip Clarke,Fr,Vanderbilt,C,251,0.391,44.03,8.639,0.836,0.386,0.45,0.294,0.156,0.335,0.159,0.108,0.024
Blake Crossing,So,Dartmouth,INF,140,0.391,24.559,4.819,0.783,0.429,0.354,0.319,0.035,0.456,0.25,0.157,0.0
Deacon Liput,Jr,Florida,INF,266,0.391,46.661,9.155,0.85,0.372,0.478,0.285,0.193,0.326,0.184,0.117,0.034
Dupree Hart,Jr,Col. of Charleston,INF,256,0.391,44.907,8.811,0.836,0.402,0.434,0.326,0.108,0.352,0.082,0.094,0.008
Teddy Hague,Fr,Yale,OF,109,0.391,19.121,3.752,0.845,0.394,0.451,0.33,0.121,0.509,0.321,0.101,0.018
John Cassala,Jr,Jacksonville,OF,126,0.391,22.103,4.337,0.825,0.389,0.436,0.309,0.127,0.34,0.111,0.087,0.016
Adam Sisk,Sr,James Madison,OF,238,0.391,41.75,8.192,0.837,0.382,0.455,0.283,0.172,0.345,0.206,0.101,0.025
Isaac Alexander,Fr,Jacksonville St.,INF,247,0.391,43.328,8.501,0.845,0.385,0.46,0.308,0.152,0.385,0.206,0.113,0.02
Mitch Williams,Sr,Fairfield,C,169,0.391,29.646,5.817,0.849,0.385,0.464,0.346,0.118,0.37,0.112,0.065,0.018
Ryan Perkins,So,Murray St.,OF,234,0.391,41.048,8.054,0.812,0.402,0.41,0.253,0.157,0.331,0.239,0.154,0.026
Kyle Marinconz,Jr,Cal Poly,INF,266,0.391,46.661,9.155,0.833,0.395,0.438,0.305,0.133,0.355,0.154,0.117,0.015
Justin Toerner,Sr,CSUN,OF,241,0.391,42.276,8.295,0.86,0.373,0.487,0.279,0.208,0.297,0.12,0.116,0.025
Josh Anthony,Sr,Auburn,INF,262,0.391,45.96,9.018,0.818,0.401,0.417,0.301,0.116,0.349,0.16,0.126,0.015
Connor Litton,Jr,East Carolina,INF,263,0.39,45.89,8.807,0.842,0.38,0.462,0.285,0.177,0.312,0.16,0.122,0.034
Devin Rybacki,Jr,Milwaukee,OF,163,0.39,28.442,5.459,0.817,0.399,0.418,0.336,0.082,0.425,0.196,0.061,0.006
